date,air_carrier,air_taxi,general_aviatiion,military,itinerant_total,local_civil,local_military,local_total,total_operations
2/2/22,"35,979","15,109","26,003","3,415","80,506","25,082","2,482","27,564","108,070"
2/3/22,"32,482","13,987","25,611","2,405","74,485","25,310","1,686","26,996","101,481"
2/4/22,"34,336","14,816","28,567","2,693","80,412","26,436","1,944","28,380","108,792"
2/5/22,"32,409","12,796","33,968","2,090","81,263","32,056","1,249","33,305","114,568"
2/6/22,"38,176","14,197","39,212","1,511","93,096","31,673",845,"32,518","125,614"
2/7/22,"39,997","17,243","34,655","4,213","96,108","36,555","3,847","40,402","136,510"
2/8/22,"39,110","17,392","41,619","5,717","103,838","40,964","4,756","45,720","149,558"
2/9/22,"39,793","18,968","46,464","5,842","111,067","47,408","5,052","52,460","163,527"
2/10/22,"43,009","19,711","45,845","5,484","114,049","43,886","5,179","49,065","163,114"
2/11/22,"42,632","18,724","46,046","4,850","112,252","41,260","3,626","44,886","157,138"
2/12/22,"35,184","14,529","40,831","1,766","92,310","37,663",949,"38,612","130,922"
2/13/22,"37,389","12,966","29,684","1,530","81,569","26,342",722,"27,064","108,633"
2/14/22,"40,914","18,852","39,994","4,129","103,889","38,548","3,887","42,435","146,324"
2/15/22,"39,632","18,740","40,688","5,953","105,013","39,173","5,116","44,289","149,302"
2/16/22,"40,501","17,697","36,301","5,199","99,698","32,563","4,780","37,343","137,041"
2/17/22,"41,686","18,358","32,481","3,251","95,776","28,324","2,674","30,998","126,774"
2/18/22,"43,399","19,175","44,704","3,640","110,918","39,922","2,358","42,280","153,198"
2/19/22,"36,440","15,192","40,369","1,057","93,058","35,699",679,"36,378","129,436"
2/20/22,"38,780","14,374","40,499","1,219","94,872","31,926",471,"32,397","127,269"
2/21/22,"41,325","18,453","40,512",742,"101,032","37,553",253,"37,806","138,838"
2/22/22,"40,530","16,841","28,235","4,073","89,679","24,678","3,054","27,732","117,411"
2/23/22,"39,298","17,553","32,993","3,630","93,474","30,677","2,489","33,166","126,640"
2/24/22,"40,283","19,152","36,553","4,069","100,057","36,804","3,467","40,271","140,328"
2/25/22,"41,184","19,257","39,431","4,299","104,171","40,294","2,888","43,182","147,353"
2/26/22,"36,815","16,551","41,567","1,374","96,307","41,716",563,"42,279","138,586"
2/27/22,"40,399","15,713","40,054","1,485","97,651","32,988",596,"33,584","131,235"
2/28/22,"41,848","18,488","44,413","4,703","109,452","44,681","4,015","48,696","158,148"
3/1/22,"40,921","19,146","45,880","5,760","111,707","51,012","5,381","56,393","168,100"
3/2/22,"41,397","20,571","51,550","5,776","119,294","56,362","5,142","61,504","180,798"
3/3/22,"43,567","20,948","48,406","5,688","118,609","50,430","4,700","55,130","173,739"
3/4/22,"42,889","19,898","44,210","4,835","111,832","42,961","3,980","46,941","158,773"
3/5/22,"36,354","14,514","33,762","2,334","86,964","29,314","1,282","30,596","117,560"
3/6/22,"39,836","14,734","31,283","1,551","87,404","23,672",592,"24,264","111,668"
3/7/22,"41,079","17,085","30,755","3,689","92,608","31,801","2,661","34,462","127,070"
3/8/22,"40,397","18,405","39,363","5,221","103,386","43,627","4,346","47,973","151,359"
3/9/22,"39,934","18,187","38,458","4,504","101,083","38,428","3,513","41,941","143,024"
3/10/22,"43,785","19,261","43,374","5,111","111,531","43,420","3,743","47,163","158,694"
3/11/22,"43,219","18,404","40,369","3,345","105,337","36,309","2,628","38,937","144,274"
3/12/22,"36,016","14,182","31,811","1,231","83,240","25,417",627,"26,044","109,284"
3/13/22,"39,954","15,319","39,228","1,374","95,875","28,206",617,"28,823","124,698"
3/14/22,"41,831","19,589","42,287","4,703","108,410","44,735","3,924","48,659","157,069"
3/15/22,"41,297","19,013","43,564","4,977","108,851","51,033","4,681","55,714","164,565"
3/16/22,"41,765","19,323","46,326","5,501","112,915","47,128","4,243","51,371","164,286"
3/17/22,"43,362","19,769","43,356","4,515","111,002","43,281","3,361","46,642","157,644"
3/18/22,"43,140","18,674","43,532","3,683","109,029","41,583","2,849","44,432","153,461"
3/19/22,"38,786","15,928","36,635","1,359","92,708","33,216",850,"34,066","126,774"
3/20/22,"41,763","15,786","42,420","1,470","101,439","31,755",697,"32,452","133,891"
3/21/22,"41,125","18,402","38,095","3,450","101,072","38,302","2,990","41,292","142,364"
3/22/22,"41,318","17,387","37,132","4,137","99,974","35,921","3,006","38,927","138,901"
3/23/22,"41,988","17,123","35,505","4,889","99,505","33,128","3,841","36,969","136,474"
3/24/22,"44,293","19,071","38,620","5,214","107,198","36,195","3,601","39,796","146,994"
3/25/22,"44,690","19,631","48,288","4,595","117,204","48,078","3,328","51,406","168,610"
3/26/22,"38,809","16,191","40,263","1,726","96,989","36,510","1,513","38,023","135,012"
3/27/22,"41,436","16,643","40,379","1,520","99,978","32,507",536,"33,043","133,021"
3/28/22,"42,322","18,922","36,716","4,796","102,756","38,670","4,161","42,831","145,587"
3/29/22,"41,728","18,357","38,940","5,146","104,171","40,381","4,172","44,553","148,724"
3/30/22,"41,799","16,981","34,587","4,029","97,396","34,386","2,887","37,273","134,669"
3/31/22,"43,103","18,158","33,952","4,407","99,620","36,824","3,847","40,671","140,291"
4/1/22,"43,357","20,460","46,012","4,282","114,111","48,650","2,562","51,212","165,323"
4/2/22,"34,760","15,610","41,739","1,661","93,770","38,746",892,"39,638","133,408"
4/3/22,"39,104","16,673","38,400","1,682","95,859","33,775",680,"34,455","130,314"
4/4/22,"41,262","19,233","39,459","3,798","103,752","44,582","4,077","48,659","152,411"
4/5/22,"42,091","18,014","36,737","3,460","100,302","39,034","2,684","41,718","142,020"
4/6/22,"43,007","18,641","37,189","4,456","103,293","31,991","3,356","35,347","138,640"
4/7/22,"42,826","18,723","36,921","4,620","103,090","30,507","3,599","34,106","137,196"
4/8/22,"44,102","20,442","44,406","4,411","113,361","36,971","3,334","40,305","153,666"
4/9/22,"37,230","16,233","39,826","1,746","95,035","36,636","1,447","38,083","133,118"
4/10/22,"41,011","16,239","38,850","1,577","97,677","28,412",560,"28,972","126,649"
4/11/22,"42,601","18,950","39,736","4,166","105,453","41,040","3,837","44,877","150,330"
4/12/22,"42,420","18,194","36,348","4,331","101,293","34,902","3,247","38,149","139,442"
4/13/22,"42,897","18,984","39,813","4,816","106,510","39,387","3,876","43,263","149,773"
4/14/22,"44,595","20,967","44,893","5,093","115,548","43,911","4,286","48,197","163,745"
4/15/22,"44,093","18,906","45,079","3,449","111,527","44,099","2,698","46,797","158,324"
4/16/22,"37,711","14,548","32,841",659,"85,759","36,309",167,"36,476","122,235"
4/17/22,"41,093","14,174","28,433",668,"84,368","24,291",152,"24,443","108,811"
4/18/22,"42,381","19,147","40,155","3,923","105,606","41,517","3,128","44,645","150,251"
4/19/22,"42,782","20,016","41,200","5,260","109,258","41,862","4,706","46,568","155,826"
4/20/22,"43,166","20,807","43,949","5,751","113,673","42,699","4,709","47,408","161,081"
4/21/22,"45,156","20,464","43,340","5,688","114,648","45,580","4,820","50,400","165,048"
4/22/22,"44,463","18,737","39,365","4,465","107,030","36,552","2,921","39,473","146,503"
4/23/22,"37,486","15,256","41,277","1,713","95,732","35,218",602,"35,820","131,552"
4/24/22,"41,266","15,821","41,886","1,761","100,734","31,906",537,"32,443","133,177"
4/25/22,"42,333","18,810","42,325","4,151","107,619","47,520","3,795","51,315","158,934"
4/26/22,"42,948","19,907","45,570","5,257","113,682","52,864","4,279","57,143","170,825"
4/27/22,"43,302","21,629","50,655","5,470","121,056","52,979","4,387","57,366","178,422"
4/28/22,"45,235","21,081","45,416","5,395","117,127","45,338","3,982","49,320","166,447"
4/29/22,"44,547","19,400","44,168","3,952","112,067","42,508","2,559","45,067","157,134"
4/30/22,"37,623","14,537","38,507","1,323","91,990","37,336",692,"38,028","130,018"
5/1/22,"41,045","14,654","37,577","1,597","94,873","30,007",475,"30,482","125,355"
5/2/22,"42,495","17,877","35,819","3,645","99,836","41,921","2,765","44,686","144,522"
5/3/22,"42,834","18,686","37,417","5,091","104,028","43,721","4,417","48,138","152,166"
5/4/22,"42,807","20,415","43,664","4,525","111,411","45,251","3,802","49,053","160,464"
5/5/22,"44,748","21,513","47,244","4,858","118,363","49,027","3,968","52,995","171,358"
5/6/22,"44,653","18,786","40,559","3,415","107,413","39,210","2,020","41,230","148,643"
5/7/22,"37,857","14,197","32,909",973,"85,936","28,294",596,"28,890","114,826"
5/8/22,"41,393","15,102","29,348","1,202","87,045","22,659",480,"23,139","110,184"
5/9/22,"43,472","18,296","38,601","4,004","104,373","34,626","3,353","37,979","142,352"
5/10/22,"42,943","19,357","46,747","5,346","114,393","48,649","4,234","52,883","167,276"
5/11/22,"43,253","19,947","48,806","5,293","117,299","47,022","4,500","51,522","168,821"
5/12/22,"45,587","20,571","47,434","4,747","118,339","46,457","3,813","50,270","168,609"
5/13/22,"44,304","19,346","45,708","3,912","113,270","44,524","2,928","47,452","160,722"
5/14/22,"37,780","15,216","41,019","2,075","96,090","38,784","1,374","40,158","136,248"
5/15/22,"41,350","15,747","39,743","1,969","98,809","30,411",978,"31,389","130,198"
5/16/22,"41,540","19,080","42,141","4,466","107,227","43,690","3,475","47,165","154,392"
5/17/22,"42,857","21,084","49,090","5,498","118,529","50,464","4,591","55,055","173,584"
5/18/22,"43,504","19,753","47,768","5,435","116,460","47,449","4,320","51,769","168,229"
5/19/22,"45,673","20,398","43,035","5,234","114,340","41,466","4,312","45,778","160,118"
5/20/22,"43,015","18,391","35,418","4,067","100,891","30,317","2,864","33,181","134,072"
5/21/22,"37,437","15,104","34,896","1,521","88,958","33,001",676,"33,677","122,635"
5/22/22,"40,351","15,979","38,331","1,362","96,023","31,147",593,"31,740","127,763"
5/23/22,"42,860","19,401","40,805","3,550","106,616","43,383","2,860","46,243","152,859"
5/24/22,"42,667","19,863","41,928","3,956","108,414","44,250","3,596","47,846","156,260"
5/25/22,"43,644","19,638","41,586","4,123","108,991","42,081","3,176","45,257","154,248"
5/26/22,"45,613","21,498","44,040","3,954","115,105","41,881","3,595","45,476","160,581"
5/27/22,"43,498","19,688","42,232","1,323","106,741","39,449","1,210","40,659","147,400"
5/28/22,"37,564","14,977","34,293",627,"87,461","34,551",204,"34,755","122,216"
5/29/22,"40,288","13,033","30,512",615,"84,448","24,504",205,"24,709","109,157"
5/30/22,"42,448","16,062","37,515",617,"96,642","30,651",184,"30,835","127,477"
5/31/22,"41,593","19,751","45,879","4,784","112,007","48,828","3,883","52,711","164,718"
6/1/22,"41,891","20,114","45,233","4,459","111,697","50,947","4,463","55,410","167,107"
6/2/22,"43,256","21,000","45,381","4,890","114,527","48,589","4,424","53,013","167,540"
6/3/22,"44,174","20,430","42,906","4,029","111,539","43,930","3,145","47,075","158,614"
6/4/22,"38,123","15,247","37,770","2,519","93,659","37,795","1,051","38,846","132,505"
6/5/22,"42,781","16,065","39,538","1,771","100,155","31,138",706,"31,844","131,999"
6/6/22,"43,796","18,332","40,823","4,210","107,161","43,332","3,492","46,824","153,985"
6/7/22,"44,789","19,963","43,682","5,159","113,593","48,154","4,606","52,760","166,353"
6/8/22,"44,180","20,372","43,829","4,710","113,091","46,145","4,467","50,612","163,703"
6/9/22,"46,241","21,699","44,493","4,608","117,041","43,648","3,759","47,407","164,448"
6/10/22,"45,637","20,557","45,564","4,543","116,301","44,166","3,060","47,226","163,527"
6/11/22,"40,080","15,663","39,022","2,034","96,799","36,384","1,044","37,428","134,227"
6/12/22,"42,129","15,255","35,213","2,181","94,778","26,736",567,"27,303","122,081"
6/13/22,"44,297","18,631","39,684","3,482","106,094","40,196","3,044","43,240","149,334"
6/14/22,"44,463","19,938","45,483","5,255","115,139","47,039","4,095","51,134","166,273"
6/15/22,"45,114","21,328","51,003","5,600","123,045","50,798","5,042","55,840","178,885"
6/16/22,"43,071","21,212","46,817","5,295","116,395","46,258","4,320","50,578","166,973"
6/17/22,"44,276","21,088","45,288","3,718","114,370","42,957","2,753","45,710","160,080"
6/18/22,"39,562","15,164","40,339","1,143","96,208","31,773",418,"32,191","128,399"
6/19/22,"42,349","15,415","37,019",957,"95,740","26,331",349,"26,680","122,420"
6/20/22,"44,433","19,365","49,507","1,214","114,519","49,951",693,"50,644","165,163"
6/21/22,"44,703","20,299","49,565","5,072","119,639","52,843","3,685","56,528","176,167"
6/22/22,"42,384","20,765","47,087","5,142","115,378","49,623","4,599","54,222","169,600"
6/23/22,"46,061","22,262","51,252","5,077","124,652","50,829","3,402","54,231","178,883"
6/24/22,"45,230","20,481","49,720","4,914","120,345","47,069","3,659","50,728","171,073"
6/25/22,"40,028","16,204","41,107","1,596","98,935","36,076",811,"36,887","135,822"
6/26/22,"42,313","15,513","38,715","1,778","98,319","28,596",673,"29,269","127,588"
6/27/22,"43,122","19,715","41,808","3,814","108,459","43,977","3,383","47,360","155,819"
6/28/22,"44,268","20,521","49,079","5,048","118,916","55,303","4,131","59,434","178,350"
6/29/22,"44,433","21,357","49,340","5,157","120,287","53,626","4,176","57,802","178,089"
6/30/22,"46,397","22,113","49,272","4,298","122,080","49,339","3,691","53,030","175,110"
7/1/22,"45,134","20,383","46,229","1,599","113,345","42,338","1,161","43,499","156,844"
7/2/22,"39,861","15,133","33,238",689,"88,921","31,925",423,"32,348","121,269"
7/3/22,"40,755","12,877","29,274",628,"83,534","25,409",344,"25,753","109,287"
7/4/22,"41,317","12,763","27,485",532,"82,097","23,880",572,"24,452","106,549"
7/5/22,"41,808","19,512","39,824","3,272","104,416","42,207","3,309","45,516","149,932"
7/6/22,"44,116","19,729","41,472","5,508","110,825","48,713","5,264","53,977","164,802"
7/7/22,"46,077","21,006","45,859","5,184","118,126","52,261","3,765","56,026","174,152"
7/8/22,"45,222","19,729","45,068","4,504","114,523","47,912","3,527","51,439","165,962"
7/9/22,"40,507","16,001","40,393","1,585","98,486","36,460",618,"37,078","135,564"
7/10/22,"43,724","15,434","40,554","1,551","101,263","31,072",560,"31,632","132,895"
7/11/22,"44,862","18,994","42,099","3,878","109,833","42,921","3,813","46,734","156,567"
7/12/22,"43,996","19,357","44,126","5,076","112,555","45,268","4,860","50,128","162,683"
7/13/22,"45,244","20,316","48,296","5,091","118,947","51,914","4,625","56,539","175,486"
7/14/22,"46,705","21,191","49,246","4,964","122,106","50,056","4,082","54,138","176,244"
7/15/22,"46,265","20,799","47,965","4,702","119,731","47,766","3,962","51,728","171,459"
7/16/22,"40,329","15,567","38,840","1,572","96,308","37,651",606,"38,257","134,565"
7/17/22,"43,250","15,364","37,168","1,662","97,444","29,122",738,"29,860","127,304"
7/18/22,"43,185","18,921","39,466","4,436","106,008","42,011","4,084","46,095","152,103"
7/19/22,"44,695","20,536","46,296","5,040","116,567","48,516","4,087","52,603","169,170"
7/20/22,"45,043","20,571","48,493","5,417","119,524","48,053","4,199","52,252","171,776"
7/21/22,"46,489","21,623","49,030","5,001","122,143","48,319","3,581","51,900","174,043"
7/22/22,"46,394","20,774","52,242","4,304","123,714","48,402","2,853","51,255","174,969"
7/23/22,"39,874","15,280","41,903","1,687","98,744","35,700",591,"36,291","135,035"
7/24/22,"42,641","15,494","41,284","1,727","101,146","28,442",564,"29,006","130,152"
7/25/22,"42,680","18,322","40,754","4,097","105,853","42,764","3,426","46,190","152,043"
7/26/22,"44,570","18,991","44,426","5,377","113,364","46,876","3,965","50,841","164,205"
7/27/22,"44,944","20,480","49,269","4,840","119,533","48,133","4,233","52,366","171,899"
7/28/22,"46,001","20,800","48,304","4,350","119,455","45,711","3,539","49,250","168,705"
7/29/22,"46,139","20,666","48,121","3,573","118,499","46,866","2,146","49,012","167,511"
7/30/22,"40,453","15,569","42,722","1,131","99,875","37,247",732,"37,979","137,854"
7/31/22,"42,808","15,828","41,267","1,444","101,347","30,746",578,"31,324","132,671"
8/1/22,"44,449","18,526","39,828","3,880","106,683","44,299","2,899","47,198","153,881"
8/2/22,"44,345","19,338","45,192","4,655","113,530","52,665","3,948","56,613","170,143"
8/3/22,"43,867","19,770","47,489","4,908","116,034","47,386","3,907","51,293","167,327"
8/4/22,"44,125","20,477","46,700","4,784","116,086","48,923","4,227","53,150","169,236"
8/5/22,"43,411","19,783","43,515","4,410","111,119","45,305","2,814","48,119","159,238"
8/6/22,"39,738","15,965","37,689","1,760","95,152","36,983","1,267","38,250","133,402"
8/7/22,"42,028","15,673","36,888","2,079","96,668","28,575",935,"29,510","126,178"
8/8/22,"43,784","18,697","39,597","3,978","106,056","43,118","4,016","47,134","153,190"
8/9/22,"43,771","19,481","42,464","4,970","110,686","49,466","4,459","53,925","164,611"
8/10/22,"43,089","20,637","47,391","4,536","115,653","51,602","3,878","55,480","171,133"
8/11/22,"45,689","21,050","48,645","4,581","119,965","51,284","3,267","54,551","174,516"
8/12/22,"45,706","19,707","49,785","4,455","119,653","49,985","2,724","52,709","172,362"
